id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1417881,3bdrm Renovated Character Home,7499193,Grandview-Woodland,49.26819,-123.06761,Entire home/apt,399,3,36,2018-08-26,0.5,3,274
1418910,Private Room - Commercial Drive,7499193,Grandview-Woodland,49.26465,-123.06995,Private room,89,4,138,2019-07-05,1.93,3,0
1422076,173 The Lions Studio,600607,West End,49.28793,-123.12823,Entire home/apt,92,32,2,2018-08-18,0.14,50,0
1422750,Furnished bedroom in spacious home,7657825,Killarney,49.21288,-123.02664,Private room,70,3,25,2019-05-30,0.4,2,129
1445873,3 Bdrm Heritage House in Kitsilano,7762238,Kitsilano,49.26612,-123.17528,Entire home/apt,325,5,8,2017-07-22,0.11,1,159
1479325,High-end Luxury in the West End,483861,West End,49.27992,-123.13403,Entire home/apt,109,30,45,2019-06-17,0.9,2,192
1479755,Super Travel Karma + private ensuite bath,7903736,Mount Pleasant,49.25635,-123.08241,Private room,62,90,28,2017-09-24,0.46,1,184
1494659,Room in Leafy East Vancouver,942909,Grandview-Woodland,49.2753,-123.06408,Private room,91,2,7,2019-06-01,0.29,1,223
1502887,244 1 BED & DEN.WATER VIEW!  EXTENDED STAY,600607,Downtown,49.29128,-123.12783,Entire home/apt,108,90,5,2018-12-01,0.07,50,139
1507975,Modern new room with private entry!,51695,Riley Park,49.24654,-123.0927,Private room,66,3,223,2019-06-18,3.1,2,277
1511649,Nice room in Dunbar 20min to DT,5514406,Dunbar Southlands,49.2386,-123.18416,Private room,79,3,17,2019-06-11,0.35,2,302
1520500,Spacious Loft Style Apartment,7290306,Kitsilano,49.26891,-123.14806,Entire home/apt,129,3,24,2019-06-09,0.34,1,196
1525113,"114 Studio ""West of Denman""",600607,West End,49.29184,-123.13893,Entire home/apt,81,30,6,2018-08-10,0.1,50,66
1530460,Funky Room On Vancouver's Hip East,6329283,Kensington-Cedar Cottage,49.25501,-123.07953,Private room,38,30,17,2019-04-30,0.24,4,46
1565861,Deluxe Kitsilano Beach Waterfront 2 Bedroom House,8328973,Kitsilano,49.27334,-123.15193,Entire home/apt,350,5,64,2018-12-31,0.92,1,129
1604919,Executive Comfort only 1 Block from Robson Street,8550324,West End,49.2861,-123.12813,Entire home/apt,300,3,109,2019-07-01,2.4,1,209
1614025,Downtown 1bdrm with amazing views!,3092935,Downtown,49.27967,-123.1262,Entire home/apt,110,31,92,2019-02-14,1.31,11,190
1614591,Luxury in the Heart of Downtown,7341876,Downtown,49.28077,-123.12619,Entire home/apt,146,3,90,2019-07-03,1.39,3,141
1620084,Bright private suite around SoMain,8618932,Kensington-Cedar Cottage,49.23896,-123.08303,Entire home/apt,60,28,1,2019-02-28,0.23,1,23
1623556,Private Top Floor in hip Main St,8633501,Riley Park,49.25197,-123.0951,Private room,85,1,196,2019-06-25,2.76,1,223
1629426,In the heart of the city,8368718,Downtown,49.27491,-123.12239,Entire home/apt,59,30,116,2019-01-31,1.68,3,93
1629480,Garden Suite-Quiet/Private&Central,8660533,Riley Park,49.25106,-123.1077,Entire home/apt,94,30,121,2019-05-25,1.93,1,301
1657214,"Amazing 2000sqft Downtown loft, 3 patios + Parking",8784861,Downtown,49.28043,-123.11013,Entire home/apt,251,90,3,2014-08-07,0.04,1,211
1660055,"Lakeside 3 bdrm house, 6 mo rental",8796977,Kensington-Cedar Cottage,49.25892,-123.06569,Entire home/apt,92,180,0,,NA,1,365
1678196,Two Bedroom Green Couch Townhouse,3058819,Fairview,49.26565,-123.13175,Entire home/apt,150,2,77,2019-06-27,1.26,1,101
1678734,"Bright, Modern Space on Beautiful Park",1896075,Kensington-Cedar Cottage,49.2531,-123.06486,Entire home/apt,125,3,52,2019-06-24,0.79,1,272
1684313,Cozy Modern Garden Suite,8905965,Hastings-Sunrise,49.28628,-123.04446,Entire home/apt,130,2,112,2019-06-22,1.62,1,38
1703616,Beautiful Kitsilano Apartment..,8993938,Fairview,49.26657,-123.14539,Entire home/apt,100,30,0,,NA,2,225
1707488,Commercial Drive Little Italy Private Main Suite,6109037,Grandview-Woodland,49.27037,-123.06828,Entire home/apt,115,2,31,2019-05-31,0.51,1,340
1714639,Your Home Away from Home 1 BR Suite,9042495,Oakridge,49.22746,-123.11047,Entire home/apt,79,1,235,2019-07-06,3.75,1,281
1717967,2 Bedroom Garden Flat - Main Street,9057463,Riley Park,49.24822,-123.09823,Entire home/apt,119,2,226,2019-06-25,3.31,1,150
1718688,Funky 1BD apt in trendy Kitsilano!,9061880,Kitsilano,49.26642,-123.16156,Entire home/apt,100,2,30,2019-07-01,1.31,1,1
1722641,Newly renovated studio w/HUGE patio,9081002,Downtown,49.27717,-123.12752,Entire home/apt,98,90,160,2018-12-18,3.94,1,282
1736349,Master bedroom + private bathroom + secure parking,6120439,Kensington-Cedar Cottage,49.25199,-123.07803,Private room,104,4,96,2019-06-18,2,2,5
1742662,Modern Executive Laneway Coach Home,8390140,Renfrew-Collingwood,49.24646,-123.02875,Entire home/apt,98,4,61,2019-07-03,0.87,1,0
1759915,Clean & Cozy private room in Heart of Downtown,1721044,Downtown,49.27811,-123.11052,Private room,66,1,312,2019-06-29,5.96,1,274
1768817,SoMa Suite - Main Street Cool,9041076,Riley Park,49.2442,-123.10476,Entire home/apt,100,30,64,2019-07-01,0.97,2,269
1773753,Modern Apartment in Mount Pleasant,1427066,Mount Pleasant,49.26502,-123.10012,Entire home/apt,150,3,49,2019-06-17,0.71,1,0
1779139,Super central 2-bedroom garden suite with yard,7266807,Mount Pleasant,49.26178,-123.10484,Entire home/apt,119,3,60,2019-06-13,1.82,1,264
1815416,Bright Master Bedroom w/ Ensuite steps to Main St,9508751,Riley Park,49.25156,-123.10131,Private room,50,30,22,2018-08-10,0.34,2,305
1820919,Film Industry loves this house! Cambie area.,7281178,Mount Pleasant,49.26014,-123.11314,Entire home/apt,500,2,10,2019-06-12,0.16,1,293
1830733,Cozy Retreat - Strathcona,9575419,Downtown Eastside,49.27788,-123.08588,Entire home/apt,125,2,224,2019-06-29,3.26,3,282
1837488,AMAZING DOWNTOWN VIEW AND COSY STAY,9606143,West End,49.28274,-123.1282,Entire home/apt,150,180,17,2019-01-01,0.29,1,206
1849632,QUIET Spacious Studio for Long-Term Single Tenancy,2930805,Sunset,49.22894,-123.10503,Entire home/apt,80,30,51,2019-04-09,0.75,2,159
1850984,Main Street loft w/ rooftop patio and view!,1007186,Mount Pleasant,49.26595,-123.09609,Entire home/apt,279,5,17,2019-01-02,0.25,1,6
1869071,156 One Bedroom in Downtown at The Electra,600607,Downtown,49.28094,-123.12507,Entire home/apt,94,32,3,2018-10-31,0.06,50,41
1898584,Tinseltown Apartment,9862171,Downtown Eastside,49.28059,-123.10506,Entire home/apt,70,90,29,2017-09-29,0.43,2,160
1936740,Luxury affordable monthly stay in 1 BR,5510458,Shaughnessy,49.25651,-123.1457,Entire home/apt,70,30,0,,NA,1,313
1936916,Cozy Quiet 1BD for Single Longer Term Guest,2930805,Oakridge,49.22791,-123.10702,Entire home/apt,91,30,90,2018-08-19,1.33,2,171
1937134,Garden - Character House,10022488,Mount Pleasant,49.2626,-123.08415,Entire home/apt,70,30,78,2018-07-28,1.14,1,292
1937255,Garden Suite off Commercial Drive!,9288157,Grandview-Woodland,49.27764,-123.06642,Entire home/apt,125,2,176,2019-06-30,2.62,2,173
1937296,Welwyn House,6707532,Kensington-Cedar Cottage,49.255,-123.06858,Entire home/apt,160,2,3,2017-08-09,0.06,2,129
1950844,Stylish and Modern 2Bed West End Suite!,1469405,West End,49.28888,-123.13705,Entire home/apt,350,2,14,2019-06-20,4.52,1,309
1954173,December 2019 Sublet on Cherry-Blossom Street,1257898,Grandview-Woodland,49.27057,-123.06234,Entire home/apt,108,30,5,2017-06-06,0.09,2,251
1961440,Yaletown 1 Br Condo Monthly Only,878531,Downtown,49.2742,-123.12707,Entire home/apt,131,30,1,2019-01-31,0.19,1,227
1962072,Lovely townhouse near VGH and public transit,3580181,Mount Pleasant,49.25904,-123.10843,Entire home/apt,199,3,1,2015-12-26,0.02,1,0
1962443,1 Bedroom in Kits Point beach house,9553611,Kitsilano,49.27773,-123.14733,Private room,50,4,98,2019-06-30,1.95,1,24
1970354,Family friendly & centrally located,10174262,Kerrisdale,49.22645,-123.14123,Entire home/apt,133,2,87,2019-06-29,1.35,1,309
1995592,"Charming ""Kitsilano Family Place""",10285482,Kitsilano,49.26223,-123.16406,Private room,110,2,224,2019-07-09,3.29,1,174
2003571,Beautiful 2-Level midtown Cambie Village Penthouse,10316411,South Cambie,49.2565,-123.11869,Entire home/apt,164,30,5,2018-09-10,0.09,1,331
2003897,GREAT SUITE w GARDEN PATIO!  CENTRALLY LOCATED!!,10317553,Fairview,49.26172,-123.11698,Entire home/apt,119,120,3,2014-02-03,0.04,1,281
2008047,Amazing View from a Modern Loft,7745079,Strathcona,49.28512,-123.09759,Entire home/apt,160,3,53,2018-08-19,0.86,1,298
2011559,Sunny family-friendly house in Kits,9372276,Kitsilano,49.25974,-123.15907,Entire home/apt,495,5,22,2019-07-05,0.6,1,25
2012864,Modern 1 bed w/ patio & park views,10355717,Downtown,49.2788,-123.1061,Entire home/apt,178,1,60,2019-06-16,1.39,4,279
2015234,"New sep  2 brm ste near ""The Drive""",10365300,Grandview-Woodland,49.26794,-123.06454,Entire home/apt,176,2,9,2018-06-01,0.13,1,319
2017305,Experience Vancouver on the Drive!,10374538,Grandview-Woodland,49.26346,-123.06787,Entire home/apt,119,30,49,2018-09-10,0.76,1,4
2033597,Private queen bedroom semi-private bath near UBC.,10439026,West Point Grey,49.25984,-123.21266,Private room,75,2,33,2019-05-11,1.81,1,7
2034003,Huge & Unique 900 sqft Yaletown,10440909,Downtown,49.27686,-123.12576,Entire home/apt,220,30,30,2015-12-30,0.44,1,139
2041582,"Kitsilano Point, welcoming and bright",1728615,Kitsilano,49.27468,-123.14642,Entire home/apt,350,3,188,2019-06-28,3.01,1,49
2042431,Yaletown 1BD Condo @ Homer & Robson,9582918,Downtown,49.27816,-123.11829,Entire home/apt,135,30,119,2019-06-27,1.79,1,327
2055456,Comfortable room available in East Vancouver,1886797,Kensington-Cedar Cottage,49.2398,-123.08463,Private room,33,30,4,2019-04-27,0.3,2,178
2056676,Cozy Modern apartment in Yaletown,7338933,Downtown,49.27376,-123.11639,Entire home/apt,117,30,86,2018-09-02,1.28,2,214
2076269,Cozy Room On Hip East Side,6329283,Kensington-Cedar Cottage,49.25612,-123.08068,Private room,33,30,15,2018-12-27,0.24,4,25
2083842,The Landing Pad in Kits,2556310,Kitsilano,49.26988,-123.15855,Private room,66,31,82,2018-09-19,1.23,1,32
2092610,A spacious modern apartment,1172047,Mount Pleasant,49.26664,-123.09555,Entire home/apt,130,30,24,2019-03-31,0.37,2,242
2109035,small room with single bed by beach,10571680,Kitsilano,49.26732,-123.1613,Private room,59,31,4,2015-09-14,0.07,1,208
2163742,Garden Patio condo near Downtown transit central,5656886,Grandview-Woodland,49.26316,-123.07424,Private room,49,2,99,2019-06-22,1.54,2,209
2168943,South Granville 2 bedroom townhome,11065739,Fairview,49.25993,-123.14404,Entire home/apt,174,7,14,2018-03-19,0.21,1,0
2183209,Kitsilano PENTHOUSE,11132986,Kitsilano,49.26635,-123.15759,Entire home/apt,210,5,80,2019-06-19,1.27,1,308
2188113,5 star Luxury ShangriLa hotel condo,477297,West End,49.28503,-123.12318,Entire home/apt,500,29,35,2019-06-28,0.54,1,340
2209045,Excellent  Rooms Centrally Located,2456973,Fairview,49.25893,-123.13171,Private room,91,30,6,2018-09-01,0.11,6,305
2216062,Bright Kitsilano Garden Apartment,11304608,Kitsilano,49.27043,-123.18425,Entire home/apt,85,28,40,2019-05-23,0.65,1,252
2237295,Bed in Yaletown tops all neighborhoods,11423475,Downtown,49.27966,-123.12196,Shared room,75,31,62,2018-09-19,2.36,3,365
2267569,"2BD/2BA, West End Apt. with a View",6818695,West End,49.28635,-123.12687,Entire home/apt,160,30,182,2019-05-15,2.77,2,294
2272521,3 bedroom house in Strathcona,3747829,Downtown Eastside,49.28106,-123.07819,Entire home/apt,400,3,2,2018-08-25,0.18,1,0
2273028,2BDR Downtown w/ Parking,4292229,Downtown,49.28847,-123.12321,Entire home/apt,199,90,296,2019-06-06,4.51,1,0
2273714,Charming Apartment just off Commercial Drive,1710238,Grandview-Woodland,49.27224,-123.06931,Entire home/apt,199,2,38,2019-07-07,0.6,1,0
2278806,PRIVATE FURNISHED ROOM,11636964,Victoria-Fraserview,49.2255,-123.05524,Private room,50,30,15,2019-06-19,0.24,2,90
2282114,The Perfect Place For Your Next Family Vacation,19916,Dunbar Southlands,49.23933,-123.18119,Entire home/apt,425,10,15,2019-06-07,0.28,2,317
2285007,"2br Gastown Condo w/ Hot Tub, Sauna & Free Parking",845865,Downtown,49.27884,-123.10686,Entire home/apt,276,3,60,2019-05-27,0.91,1,4
2299515,Z - Modern Yaletown Îà _“é NÎ_ 1 in Van_…—Netflix-Wi-Fi_“é,5268156,Downtown,49.27917,-123.12402,Entire home/apt,138,30,93,2018-11-22,1.43,3,0
2315217,Modern Furnished private 1 Bed+Den,1200456,Killarney,49.22903,-123.03721,Entire home/apt,300,1,0,,NA,8,0
2324620,Room in Mount Pleasant,6624242,Mount Pleasant,49.26065,-123.08573,Private room,75,2,79,2019-06-23,1.22,2,96
2326265,3bdr in Dunbar Village with a View,11883405,Dunbar Southlands,49.24239,-123.18399,Entire home/apt,160,30,0,,NA,3,138
2326272,Cozy garden sweet,11883405,Dunbar Southlands,49.24281,-123.18437,Entire home/apt,146,30,1,2015-11-18,0.02,3,327
2346069,Downtown Vancouver Penthouse,812661,Downtown,49.27544,-123.11481,Entire home/apt,135,30,8,2017-06-30,0.12,1,100
2361393,New Cozy Suite near Grays Park,366483,Kensington-Cedar Cottage,49.24087,-123.08623,Entire home/apt,112,30,119,2019-07-01,1.95,1,275
2400461,Lakeside Modern Architectural Home,2655554,Kensington-Cedar Cottage,49.25958,-123.06555,Entire home/apt,340,30,12,2018-10-20,0.22,2,291
2439607,2 BR Character Home Duplex Central Van,12470855,Riley Park,49.25497,-123.10985,Entire home/apt,251,5,3,2019-07-03,3,1,40
2446828,Big Orange House,9080044,Mount Pleasant,49.25866,-123.09149,Entire home/apt,150,2,198,2019-07-07,3.3,1,282
2454353,Vancouver Quality Coach House,10997524,Kensington-Cedar Cottage,49.23777,-123.08696,Entire home/apt,125,30,180,2018-10-28,2.79,1,0
2460888,The Perfect Cozy 1 BD Getaway,271746,Downtown,49.27766,-123.10856,Entire home/apt,230,2,6,2018-10-04,0.1,1,89
2466134,Luxury Downtown Apartment,8136828,Downtown,49.28112,-123.11665,Entire home/apt,249,30,5,2018-08-21,0.08,1,142
2468591,Monthly- Marinaside Ocean View Apartment -Yaletown,8999638,Downtown,49.27426,-123.11788,Entire home/apt,199,30,9,2019-07-01,0.18,1,282
2496467,Private Room & Bath in Beautiful Kitsilano Home,9977019,Arbutus Ridge,49.25645,-123.15927,Private room,75,2,132,2019-06-28,2.09,2,316
2502137,New Edwardian home,7110433,Mount Pleasant,49.2584,-123.08486,Entire home/apt,119,30,44,2018-09-01,0.7,1,287
2507746,# 314 -Extended Stay Vancouver,1311952,Mount Pleasant,49.26508,-123.08538,Entire home/apt,91,30,21,2019-07-04,0.35,9,323
2520259,Main street garden suite,1334665,Riley Park,49.24797,-123.09666,Entire home/apt,91,20,6,2017-07-04,0.1,2,101
2532975,Beautiful spacious Garden suite  w/patio,988889,Hastings-Sunrise,49.28498,-123.05299,Entire home/apt,98,5,41,2019-07-01,0.65,1,327
2557846,lovely room steps from the drive,266812,Grandview-Woodland,49.27023,-123.06607,Private room,84,1,21,2018-09-16,0.33,4,130
2557893,"private room, steps from the drive",266812,Grandview-Woodland,49.26879,-123.06446,Private room,80,1,31,2015-09-11,0.49,4,99
2560301,"King Bed, Gas Fireplace, Jacuzzi",13104844,West End,49.28937,-123.14197,Private room,205,1,1,2015-04-06,0.02,2,118
2560353,Full Apartment with 2 Queen Beds,13104844,West End,49.29085,-123.14334,Entire home/apt,159,2,5,2015-06-22,0.08,2,112
2570965,"Total Privacy & Separate Entry in a Clean, Curated Space",19916,Dunbar Southlands,49.239,-123.18096,Entire home/apt,125,2,321,2019-05-28,5.09,2,10
2576878,"Bright 1 bed suite, great location",4217281,Fairview,49.25727,-123.12362,Entire home/apt,80,30,4,2015-07-05,0.07,3,312
2586802,Shopping Central!,13245489,West End,49.28615,-123.12813,Private room,139,2,158,2019-07-05,2.5,1,192
2592307,Ann's Place,13270979,South Cambie,49.25027,-123.11721,Entire home/apt,112,1,471,2019-07-09,7.48,1,249
2601715,Total Privacy & Separate Entry + Bright Work Space,13304931,Dunbar Southlands,49.23762,-123.18526,Entire home/apt,121,7,4,2018-07-06,0.13,2,6
2632171,Yvette's place 3,13480596,Hastings-Sunrise,49.28826,-123.04095,Private room,50,1,50,2019-06-23,0.78,3,364
2644110,Modern 2 Level Loft in East Van,9060366,Grandview-Woodland,49.28402,-123.0657,Entire home/apt,110,6,22,2018-10-27,0.35,1,0
2653578,LOCATION!!! RENOVATED!!! SLEEPS 2-4!!,13584295,Downtown,49.27847,-123.12307,Entire home/apt,169,1,121,2019-06-28,6.14,1,29
2658803,"266  -2 bedroom /sleeps 4 ""The Electra"" Downtown",600607,Downtown,49.28089,-123.12511,Entire home/apt,117,30,15,2017-12-28,0.24,50,37
2666430,Room in family home near UBC,13647506,Dunbar Southlands,49.23266,-123.1811,Private room,91,1,8,2019-04-26,0.13,3,69
2669445,Laneway Home with a view,13664708,West Point Grey,49.27102,-123.20978,Entire home/apt,87,30,7,2018-06-09,0.11,1,202
2672380,Amazing neighbourhood!,13682119,Dunbar Southlands,49.2498,-123.18913,Entire home/apt,245,5,11,2018-08-12,0.18,1,0
2675179,Stroll to Granville Island from a Modern Kitsilano House,11742636,Kitsilano,49.27331,-123.15198,Entire home/apt,450,3,75,2019-01-29,1.21,2,285
2703279,Kits Pt. Waterfront 3 Bedroom Home,11742636,Kitsilano,49.2738,-123.15224,Entire home/apt,500,3,104,2019-06-11,1.67,2,294
2707307,Luxury water front in Yaletown steps from Marina,9041741,Downtown,49.27526,-123.1116,Entire home/apt,224,30,3,2016-09-15,0.05,4,62
2709965,"Lakeside Manor, Room with a View!",13868691,Kensington-Cedar Cottage,49.25722,-123.06636,Private room,75,1,80,2019-06-21,1.35,3,296
2714618,Gastown/Chinatown/DowntownVancouver,13891699,Downtown,49.28054,-123.1086,Entire home/apt,299,1,237,2019-06-29,3.76,1,300
2722632,Upscale Garden Suite Close to UBC,13932306,Dunbar Southlands,49.23186,-123.1888,Entire home/apt,119,7,28,2018-08-31,0.45,1,271
2728122,"1 bedroom modern furnishing, cozy, & the view!",162896,Kitsilano,49.27011,-123.1503,Entire home/apt,98,3,184,2019-06-28,2.93,2,59
2730555,Explore Vancouver in a Beautiful Trendy Townhouse,7677061,Mount Pleasant,49.26465,-123.10008,Entire home/apt,251,3,42,2019-07-01,1.94,1,57
2807379,Downtown Living Room (Female Only),14359761,Downtown,49.27575,-123.1278,Shared room,55,30,33,2018-06-12,0.6,2,110
2809322,Perfect Yaletown condo,6204357,Downtown,49.2763,-123.12175,Entire home/apt,157,30,17,2018-09-07,0.27,1,326
2811792,"Spacious Private Room,King Size Bed",14384208,Fairview,49.26458,-123.12327,Private room,83,2,254,2019-07-07,4.15,1,290
2812038,Vancouver 2 bd trendy Main street,5213892,Mount Pleasant,49.25659,-123.09855,Entire home/apt,174,1,104,2019-07-01,1.65,1,214
2831468,Modern 1BR Suite In a Fantastic Location,14485004,South Cambie,49.25219,-123.11736,Entire home/apt,94,5,41,2019-06-09,0.65,1,234
2836478,"Water Views Downtown, Vancouver, BC",5517192,Downtown,49.27417,-123.12328,Entire home/apt,133,90,3,2014-07-30,0.05,1,282
2847310,Unique Loft in the Heart of Gastown,6576530,Downtown Eastside,49.28364,-123.1045,Entire home/apt,220,2,262,2019-06-23,4.15,1,287
2864803,"Stylish, Newly-Renovated, 3 Bdrm. Family House",13304931,Dunbar Southlands,49.23924,-123.18723,Entire home/apt,475,7,7,2018-07-28,0.12,2,30
2876573,Breathtaking Mountain & Water Views,52926,Downtown,49.28941,-123.12793,Entire home/apt,157,30,0,,NA,1,131
2889958,"Private, Modern, 1 bed, 1 bath, and kitchen",4284915,West Point Grey,49.25893,-123.19798,Entire home/apt,119,3,134,2019-07-08,2.12,1,304
2903990,Bright & Cozy Main Street Bungalow,6571978,Sunset,49.22742,-123.09817,Entire home/apt,224,3,37,2019-01-03,0.61,1,110
2908039,KITSILANO CHARACTER HOME,5754010,Kitsilano,49.27064,-123.18326,Private room,49,30,14,2019-04-30,0.23,4,313
2917168,The Stained Glass Room,13868691,Kensington-Cedar Cottage,49.25712,-123.066,Private room,80,1,67,2019-06-15,1.09,3,289
2935077,Amazing YaleTown Condo on 21st FLR,14986819,Downtown,49.2754,-123.1171,Entire home/apt,75,90,65,2017-01-16,1.05,2,222
2944104,Luxury Modern Apartment at Yaletown,7338933,Downtown,49.2761,-123.11707,Entire home/apt,104,30,88,2019-06-26,1.43,2,262
2958786,Funky Downtown Room in the West End,2796877,West End,49.29265,-123.13533,Private room,91,2,277,2019-07-09,4.41,1,60
2966088,Beautiful 3 BR Fully Furnished Home,64891,Kensington-Cedar Cottage,49.24885,-123.08251,Entire home/apt,160,30,48,2019-05-04,0.8,1,320
2966332,New Room near Skytrain (1),8145852,Marpole,49.21146,-123.11006,Private room,75,2,140,2019-07-07,2.25,4,136
2977617,Bright Studio in Gastown,8295546,Downtown Eastside,49.28125,-123.10713,Entire home/apt,159,2,82,2019-07-02,1.42,1,118
2978520,Beach side 2BR top floor private suite/flat,14301035,Kitsilano,49.27161,-123.18118,Entire home/apt,199,5,85,2019-06-18,1.36,3,44
2985232,Luxury Point Grey Home,15222656,West Point Grey,49.26358,-123.1913,Entire home/apt,224,7,5,2019-07-06,0.14,1,0
2988185,105 GOOD VALUE 2 BEDROOM in Quiet Westend,600607,West End,49.28725,-123.13469,Entire home/apt,101,30,2,2018-06-30,0.03,50,13
